CustomerID;FirstName;MiddleName;LastName;AddressLine1;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
26804;Trinity;B;Sanders;4083 Mendocino Drive;Spring Valley;California;United States;91977;245-555-0135;12/11/94;Partial College;Management;F;S;0;3;0;0;108608;6/03/17;1;55.51;YES
15083;Teresa;A;Gutierrez;5525 Lisa Lee Lane;Peterborough;England;United Kingdom;PB12;1 (11) 500 555-0156;5/07/89;Graduate Degree;Professional;F;M;1;2;1;2;128932;6/03/17;1;55.08;YES
19047;Sydney;A;Walker;4691 West Street;Gateshead;England;United Kingdom;GA10;1 (11) 500 555-0193;10/03/66;Partial College;Manual;F;M;1;1;1;2;31922;6/03/17;1;48.32;YES
16151;Chloe;NULL;Sanchez;4786 Salvio St.;Yakima;Washington;United States;98901;782-555-0126;3/01/78;Bachelors;Clerical;F;M;1;2;1;1;82332;6/03/17;1;49.31;YES
21242;Morgan;M;Patterson;1692 Detroit Ave;San Carlos;California;United States;94070;236-555-0184;16/06/98;Partial High School;Manual;F;S;0;0;0;0;28638;6/03/17;0;46.74;NO
23403;Justin;NULL;Powell;717 Pheasant Circle;Bremerton;Washington;United States;98312;122-555-0120;7/02/78;Bachelors;Clerical;M;S;1;3;0;0;80059;6/03/17;1;61.47;YES
22533;Jake;NULL;Liu;Residenz Straße 431;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0155;3/02/94;Partial High School;Manual;M;M;0;1;0;0;30740;6/03/17;0;45.67;NO
27625;Alexandria;W;Hughes;3407 Oak Brook Place;Lake Oswego;Oregon;United States;97034;638-555-0128;1/04/76;Partial College;Clerical;F;S;1;1;0;0;85001;6/03/17;0;52.98;NO
16718;Gavin;T;Stone;4668 East Avenue;Downey;California;United States;90241;651-555-0192;26/07/95;High School;Clerical;M;S;0;0;0;0;81498;6/03/17;0;52.34;NO
22837;Sergio;A;Chandra;7079 Green Leaf Drive;London;England;United Kingdom;SW8 1XD;1 (11) 500 555-0160;10/02/67;High School;Manual;M;M;1;0;1;2;34481;6/03/17;1;45.98;YES
13716;Brandon;NULL;Jai;1736 Canyon Rd;Downey;California;United States;90241;444-555-0138;13/06/73;Bachelors;Clerical;M;M;1;1;1;2;82515;6/03/17;1;51.62;YES
16464;Alan;V;Liu;6885 Auburn;Milton Keynes;England;United Kingdom;MK8 8ZD;1 (11) 500 555-0111;18/05/94;Partial High School;Manual;M;S;0;0;0;0;26968;6/03/17;0;48.41;NO
14377;Paula;D;Ruiz;3603 Stinson;Bellingham;Washington;United States;98225;638-555-0164;9/06/64;Bachelors;Professional;F;S;1;2;1;1;130556;6/03/17;1;52.37;YES
17195;Franklin;L;Sharma;12, route de Marseille;Colombes;Hauts de Seine;France;92700;1 (11) 500 555-0191;22/05/64;High School;Clerical;M;M;1;2;1;2;81981;6/03/17;1;51.24;YES
22146;Benjamin;J;Chen;5844 Miguel Drive;Torrance;California;United States;90505;515-555-0145;21/10/62;Bachelors;Management;M;S;1;1;0;1;103030;6/03/17;0;55.21;NO
11940;Tyler;E;Miller;9231 Brook Hollow Ct.;Woodland Hills;California;United States;91364;456-555-0191;12/07/97;Bachelors;Skilled Manual;M;M;0;1;0;0;54625;6/03/17;0;48.27;NO
17040;Adam;NULL;Henderson;9152 L St.;Everett;Washington;United States;98201;200-555-0144;27/08/78;Bachelors;Management;M;M;1;2;0;0;106801;6/03/17;0;57.83;NO
19869;Carol;A;Brooks;3326 Indianhead Ct.;West Covina;California;United States;91791;322-555-0180;21/05/68;Partial College;Skilled Manual;F;M;1;1;2;2;55010;6/03/17;1;49.8;YES
24736;Savannah;C;Ramirez;3986 Spring Hill Road;Lebanon;Oregon;United States;97355;794-555-0122;18/01/74;Partial High School;Skilled Manual;F;S;1;0;0;0;58937;6/03/17;1;49.79;YES
25572;Allen;NULL;Gonzalez;3754 Alray Drive;Gloucestershire;England;United Kingdom;GL7 1RY;1 (11) 500 555-0171;3/09/63;Bachelors;Management;M;S;1;3;0;1;104415;6/03/17;0;54.44;NO
16753;Rachel;NULL;Harris;8790 N. 108th St.;Lake Oswego;Oregon;United States;97034;522-555-0152;23/02/92;Partial College;Clerical;F;S;0;2;0;0;84545;6/03/17;0;51.17;NO
17849;Wesley;I;He;9659 Walnut Blvd;London;England;United Kingdom;C2H 7AU;1 (11) 500 555-0161;28/12/95;Bachelors;Skilled Manual;M;M;0;2;0;0;59185;6/03/17;0;48.51;NO
11133;Angela;NULL;Griffin;3828 Baltic Sea Ct;Lake Oswego;Oregon;United States;97034;598-555-0174;8/09/00;Partial High School;Skilled Manual;F;S;0;1;0;0;55117;6/03/17;0;51.97;NO
19577;Martin;NULL;Perez;5238 Jemco Court;Seaford;Victoria;Australia;3198;1 (11) 500 555-0119;20/08/86;Bachelors;Manual;M;M;0;0;1;1;31693;6/03/17;1;50.8;YES
19169;Arianna;NULL;Bryant;4255 Willow Pass Dr;Port Orchard;Washington;United States;98366;725-555-0131;2/11/83;Graduate Degree;Management;F;S;1;2;0;0;101915;6/03/17;0;53.6;NO
16246;Lucas;B;Simmons;9045 N St.;Sedro Woolley;Washington;United States;98284;325-555-0175;26/11/78;Graduate Degree;Skilled Manual;M;S;0;1;0;0;55475;6/03/17;1;60.18;YES
26086;Sean;J;Cox;2862 Pinehurst Court;Issaquah;Washington;United States;98027;148-555-0192;20/07/81;Partial College;Manual;M;M;1;0;1;1;31977;6/03/17;1;54.87;YES
22466;Raul;NULL;Tang;935, rue Mazagran;Paris;Seine (Paris);France;75016;1 (11) 500 555-0175;13/09/87;Partial College;Management;M;S;1;3;0;0;108170;6/03/17;0;51.37;NO
25733;Joanna;B;Blanco;2, rue de la Centenaire;Saint Ouen;Somme;France;80610;1 (11) 500 555-0183;18/11/79;High School;Manual;F;S;0;0;0;0;27349;6/03/17;0;46.34;NO
29339;Brandon;NULL;Li;6365 Sun View Way;Langley;British Columbia;Canada;V3A 4R2;286-555-0116;12/10/99;Partial High School;Skilled Manual;M;S;0;1;0;0;57574;6/03/17;0;52.27;NO
15179;Jay;NULL;Rubio;5619 Saddlehill Lane;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0185;7/01/76;High School;Clerical;M;S;1;1;0;0;87148;6/03/17;1;57.43;YES
28520;Susan;NULL;Liang;4, route de Marseille;Lieusaint;Seine et Marne;France;77127;1 (11) 500 555-0110;5/04/89;Graduate Degree;Clerical;F;M;1;2;1;1;82709;6/03/17;1;50.9;YES
22648;Kaitlin;J;Srini;44bis, boulevard Saint Germain;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0184;3/10/87;Bachelors;Manual;F;S;0;1;0;0;30608;6/03/17;0;49.44;NO
24003;Warren;A;Kumar;7306 Keller Ridge;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0113;20/12/97;High School;Manual;M;S;0;1;0;0;27314;6/03/17;0;48.14;NO
25255;Logan;L;Lal;9669 Vista Court;San Francisco;California;United States;94109;508-555-0111;27/04/95;High School;Clerical;M;M;0;3;0;0;81073;6/03/17;0;50.34;NO
20417;Bruce;P;Vazquez;6592 Bent Tree Lane;South Melbourne;Victoria;Australia;3205;1 (11) 500 555-0178;11/02/70;Partial College;Skilled Manual;M;M;1;1;0;2;58797;6/03/17;0;48.89;NO
24826;Richard;D;Powell;465 Falcon Place;Bremerton;Washington;United States;98312;387-555-0182;25/08/85;Bachelors;Skilled Manual;M;M;1;2;0;2;56159;6/03/17;0;52.42;NO
23109;Lauren;E;Hughes;502 Alexander Pl.;Woodburn;Oregon;United States;97071;478-555-0174;1/12/95;High School;Skilled Manual;F;S;0;1;0;0;55937;6/03/17;0;51.2;NO
18088;Seth;A;Stewart;9893 Oak Brook Place;Lincoln Acres;California;United States;91950;863-555-0190;23/01/68;Bachelors;Skilled Manual;M;M;1;1;0;2;59778;6/03/17;0;55.56;NO
11753;Felicia;J;Ortega;452 Rain Drop Circle;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0185;18/03/90;Graduate Degree;Skilled Manual;F;M;0;1;1;2;57597;6/03/17;1;48.71;YES
28095;Natalie;L;Bryant;561 Park Glenn;Sedro Woolley;Washington;United States;98284;870-555-0114;11/02/98;Partial College;Clerical;F;M;0;2;0;0;82632;6/03/17;1;49.38;YES
17682;Anna;NULL;Ramirez;2095 Sierra Drive;Bellingham;Washington;United States;98225;543-555-0125;22/09/78;Graduate Degree;Management;F;S;1;0;0;0;110896;6/03/17;0;55.3;NO
14789;Rosa;K;Zhang;Postfach 66 00 77;Münster;Saarland;Germany;48001;1 (11) 500 555-0117;3/10/86;High School;Clerical;F;S;0;1;0;0;81482;6/03/17;0;52.67;NO
23500;Adriana;NULL;Garcia;8914 Elkwood Dr.;Concord;California;United States;94519;118-555-0175;6/06/56;Graduate Degree;Professional;F;M;1;3;1;2;138093;6/03/17;1;56.14;YES
23720;Anna;K;Davis;5196 Camino Ricardo;Woodburn;Oregon;United States;97071;119-555-0114;24/05/69;Partial College;Clerical;F;M;1;1;0;2;81671;6/03/17;0;49.56;NO
12946;Seth;M;Allen;3079 Ricardo;Puyallup;Washington;United States;98371;198-555-0172;4/12/85;Graduate Degree;Management;M;M;1;2;1;2;108228;6/03/17;1;61.39;YES
13368;Kyle;C;Henderson;7188 Viewpoint Ct;Renton;Washington;United States;98055;112-555-0119;26/12/67;Bachelors;Clerical;M;M;1;3;0;2;82493;6/03/17;1;49.97;YES
24578;Meredith;Y;Lopez;1005, rue des Bouchers;Saint-Denis;Seine Saint Denis;France;93400;1 (11) 500 555-0131;7/04/67;Partial High School;Manual;F;S;1;0;0;1;30247;6/03/17;0;49.82;NO
20675;Natalie;M;Martin;1788 Camino Verde;Lake Oswego;Oregon;United States;97034;764-555-0123;2/11/87;Bachelors;Management;F;S;1;1;0;0;111731;6/03/17;0;53.68;NO
24228;Terry;NULL;Xu;5634 Haviland Place;Port Macquarie;New South Wales;Australia;2444;1 (11) 500 555-0114;11/10/64;High School;Skilled Manual;M;S;1;2;1;1;61521;6/03/17;1;53.55;YES
17620;Miranda;NULL;Coleman;3243 Land Ave;Milwaukie;Oregon;United States;97222;190-555-0134;4/02/84;Bachelors;Skilled Manual;F;S;0;2;0;0;53939;6/03/17;0;49.81;NO
26728;Elijah;NULL;Roberts;9847 Galloway Dr.;Santa Cruz;California;United States;95062;853-555-0136;2/02/73;Graduate Degree;Professional;M;S;1;2;0;0;133133;6/03/17;1;62.35;YES
14729;Gloria;T;Rubio;5669 Ironwood Way;Bellflower;California;United States;90706;826-555-0199;8/07/86;Graduate Degree;Professional;F;S;1;3;0;0;133939;6/03/17;1;51.52;YES
20307;Natalie;T;Blue;2345 Yorba Linda;Coronado;California;United States;92118;238-555-0116;23/03/99;Partial College;Management;F;S;0;3;0;0;107430;6/03/17;1;53.38;YES
13935;Kimberly;L;Sanchez;4678 Cardinal Dr.;Oakland;California;United States;94611;111-555-0123;24/12/80;High School;Manual;F;M;1;1;2;2;26741;6/03/17;0;46.29;NO
19907;Bruce;L;Diaz;461, boulevard Beau Marchais;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0143;5/10/75;High School;Skilled Manual;M;M;1;0;0;2;54273;6/03/17;0;52.44;NO
26826;Kendra;NULL;Romero;Rykestr 0581;Berlin;Hamburg;Germany;10210;1 (11) 500 555-0119;6/07/86;Partial High School;Manual;F;S;0;0;0;0;36115;6/03/17;0;48.55;NO
27396;Adrian;S;Cook;9261 S Royal Links Circle;Edmonds;Washington;United States;98020;117-555-0111;26/05/63;Bachelors;Clerical;M;S;1;0;0;1;81954;6/03/17;1;54.07;YES
24852;Carla;NULL;Martinez;55 St. George Dr.;Watford;England;United Kingdom;WA3;1 (11) 500 555-0150;3/01/66;Bachelors;Clerical;F;M;1;2;1;2;78334;6/03/17;1;51.78;YES
20579;Alexandra;C;King;55, rue de Longchamp;Tremblay-en-France;Seine Saint Denis;France;93290;1 (11) 500 555-0118;2/09/73;Partial College;Management;F;M;1;3;0;2;107281;6/03/17;1;51.76;YES
29192;Jessica;R;Ramirez;6312 San Ramon Road;Warrnambool;Victoria;Australia;3280;1 (11) 500 555-0177;27/10/87;Bachelors;Skilled Manual;F;M;1;0;0;1;59303;6/03/17;0;48.86;NO
17239;Desiree;J;Romero;3331 Buchanan St.;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0175;23/08/93;High School;Manual;F;M;0;1;0;0;28709;6/03/17;0;46.37;NO
25158;Stephanie;C;Long;993 Piedmont Dr.;Bremerton;Washington;United States;98312;155-555-0120;16/03/84;Partial College;Skilled Manual;F;M;1;1;0;1;60219;6/03/17;0;48.77;NO
23675;Emmanuel;NULL;Prasad;4666 Lancelot Drive;Bellingham;Washington;United States;98225;643-555-0140;18/05/60;Bachelors;Management;M;S;1;2;0;1;107115;6/03/17;0;52.99;NO
29000;Nathan;A;Baker;1773 Lafayette Street;Port Orchard;Washington;United States;98366;514-555-0123;22/08/67;Bachelors;Professional;M;S;1;2;0;1;129006;6/03/17;1;53.85;YES
27923;Douglas;M;Arun;Pascalstr 241;Sulzbach Taunus;Saarland;Germany;66272;1 (11) 500 555-0112;19/09/78;Bachelors;Management;M;S;1;3;0;0;104649;6/03/17;1;59.53;YES
14216;Edwin;J;Zheng;1351 Boxer Blvd.;Seaford;Victoria;Australia;3198;1 (11) 500 555-0140;6/11/94;Bachelors;Skilled Manual;M;S;0;0;0;0;51484;6/03/17;1;50.95;YES
20476;Destiny;NULL;Long;1278 Holly Oak Drive;San Gabriel;California;United States;91776;524-555-0157;6/09/85;Graduate Degree;Professional;F;S;1;2;0;0;133981;6/03/17;0;54.62;NO
21017;Leslie;E;Romero;890, avenue de l´ Union Centrale;Paris;Seine (Paris);France;75008;1 (11) 500 555-0164;8/04/80;Graduate Degree;Management;F;M;1;2;1;2;105275;6/03/17;1;51.79;YES
13269;Rachel;S;Martin;3704 Greendell Rd.;Lynnwood;Washington;United States;98036;832-555-0115;8/03/52;Graduate Degree;Professional;F;S;1;2;0;1;132065;6/03/17;0;55.4;NO
21481;Jose;R;Diaz;4810 Rahn Court;Edmonds;Washington;United States;98020;733-555-0116;9/05/69;Partial College;Clerical;M;M;1;0;1;2;79963;6/03/17;1;53.34;YES
23811;Ethan;L;Powell;9482 Rosebrook Ct.;San Gabriel;California;United States;91776;681-555-0186;4/01/79;Partial College;Management;M;S;1;2;0;0;107543;6/03/17;1;59.54;YES
20396;Jason;M;Simmons;3394 Rock Drive;Coronado;California;United States;92118;958-555-0115;24/05/61;Bachelors;Manual;M;S;1;1;0;1;35595;6/03/17;0;51.06;NO
17346;Edgar;O;Lopez;6949 Brookview Drive;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0163;7/02/58;Partial College;Skilled Manual;M;M;1;1;1;2;58461;6/03/17;0;51.39;NO
23474;Julia;NULL;Williams;8274 Shannon Lane;Oregon City;Oregon;United States;97045;708-555-0155;27/08/76;Partial College;Manual;F;M;1;0;0;2;30569;6/03/17;1;45.36;YES
15781;Blake;E;Evans;3237 Meager Dr;San Francisco;California;United States;94109;142-555-0191;2/04/77;Bachelors;Clerical;M;M;1;2;1;2;83520;6/03/17;1;55.52;YES
12015;Jacob;K;White;3074 Ardith Drive;Lincoln Acres;California;United States;91950;983-555-0167;9/07/96;High School;Manual;M;S;0;0;0;0;34196;6/03/17;1;47.32;YES
19602;Stanley;NULL;Madan;8521 Knewal Rd;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0116;11/04/86;Bachelors;Management;M;S;1;0;0;0;112509;6/03/17;1;61.79;YES
11444;Tina;C;Mehta;5357 Willow Drive;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0192;28/04/96;Bachelors;Clerical;F;M;0;2;0;0;78817;6/03/17;0;49.69;NO
14877;Steven;C;Brooks;3585 Holly Oak Dr.;Shawnee;British Columbia;Canada;V8Z 4N5;178-555-0184;14/07/86;Graduate Degree;Professional;M;S;1;1;0;0;132403;6/03/17;0;60.58;NO
23117;Bruce;NULL;Sanz;1723 Richard Pl.;Goulburn;New South Wales;Australia;2580;1 (11) 500 555-0131;25/02/75;High School;Manual;M;M;1;0;1;2;26897;6/03/17;0;50.23;NO
18509;Xavier;G;Foster;9458 Flame Drive;Palo Alto;California;United States;94303;580-555-0159;16/04/76;High School;Clerical;M;M;1;2;0;2;78934;6/03/17;1;53.24;YES
25716;Edwin;NULL;Gao;598 Limeridge Drive;Port Macquarie;New South Wales;Australia;2444;1 (11) 500 555-0142;25/11/98;Bachelors;Professional;M;S;0;2;0;0;136533;6/03/17;0;55.63;NO
18187;Dennis;NULL;Gao;3173 Darlene Drive;West Sussex;England;United Kingdom;RH15 9UD;1 (11) 500 555-0169;20/02/67;Bachelors;Skilled Manual;M;S;1;2;1;1;56399;6/03/17;1;48.28;YES
28602;Isabella;L;Morgan;658 Liscome Way;Haney;British Columbia;Canada;V2W 1W2;118-555-0127;10/04/76;Partial High School;Manual;F;S;0;1;0;0;26459;6/03/17;0;44.71;NO
15702;Ruth;NULL;Mehta;7950 H Pine Creek Way;High Wycombe;England;United Kingdom;HP10 9QY;1 (11) 500 555-0139;18/08/72;High School;Manual;F;M;1;0;0;2;32056;6/03/17;0;46.87;NO
19996;Grant;E;She;5234 Martindale;Burien;Washington;United States;98168;588-555-0164;13/05/88;Bachelors;Skilled Manual;M;S;0;0;0;0;57327;6/03/17;0;50.11;NO
21978;Tracy;E;Deng;6045 Elwood Drive;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0157;8/03/87;Bachelors;Professional;F;M;1;2;1;1;132279;6/03/17;1;56.11;YES
17940;Tommy;L;Yuan;Platz des Landtags 33;Frankfurt;Hessen;Germany;60323;1 (11) 500 555-0198;8/03/79;Partial College;Skilled Manual;M;M;1;1;0;1;57010;6/03/17;1;54.68;YES
26628;Lucas;J;Lee;1646 Texas Way;Spokane;Washington;United States;99202;703-555-0179;4/05/47;High School;Clerical;M;S;1;1;0;1;85676;6/03/17;1;53.25;YES
12027;Haley;E;Wood;9695 Notre Dame Avenue;Renton;Washington;United States;98055;920-555-0199;26/10/98;High School;Skilled Manual;F;M;0;1;0;0;51585;6/03/17;1;47.77;YES
17018;Mandy;NULL;Guo;3987 Spring Water St.;Cedar Park;Texas;United States;78613;780-555-0110;14/06/81;High School;Skilled Manual;F;M;1;1;1;2;52513;6/03/17;0;48.75;NO
28501;Gerald;N;Perez;Rykestr 85;Bonn;Hamburg;Germany;53001;1 (11) 500 555-0196;4/09/79;Partial College;Skilled Manual;M;S;0;2;0;0;55363;6/03/17;1;48.26;YES
24847;Tonya;NULL;Nath;1873 Courtland Drive;Kirkby;England;United Kingdom;KB9;1 (11) 500 555-0187;18/07/64;Bachelors;Clerical;F;M;1;1;0;2;77727;6/03/17;0;50.11;NO
27228;Amanda;NULL;Young;2726 Rising Dawn Way;Issaquah;Washington;United States;98027;841-555-0164;20/03/78;Partial College;Clerical;F;M;1;3;2;2;80686;6/03/17;1;51.22;YES
23314;Alfredo;C;Munoz;7188 Viewpoint Ct;South Melbourne;Victoria;Australia;3205;1 (11) 500 555-0126;26/12/67;Partial College;Clerical;M;M;1;2;1;2;77385;6/03/17;1;50.84;YES
20034;Wyatt;NULL;Turner;2444 North Ranchford;Vancouver;British Columbia;Canada;V7L 4J4;924-555-0116;27/04/83;Bachelors;Clerical;M;S;0;1;0;0;82655;6/03/17;0;57.11;NO
25727;Cheryl;T;Torres;843 Raven Court;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0115;21/11/81;Graduate Degree;Professional;F;M;1;2;1;2;134921;6/03/17;1;56.03;YES
11580;Melvin;NULL;Raje;9113 Flamingo Dr.;Berkshire;England;United Kingdom;RG11 5TP;1 (11) 500 555-0167;12/09/53;Bachelors;Manual;M;M;1;1;0;3;29318;6/03/17;0;45.91;NO
15363;Justin;S;Yang;6813 Morning Way;Sooke;British Columbia;Canada;V0;289-555-0163;26/02/85;Partial College;Management;M;M;1;2;2;2;109165;6/03/17;1;59.06;YES
14360;Samantha;NULL;Patterson;9937 Las Lomas Way;Mill Valley;California;United States;94941;722-555-0149;17/04/79;Graduate Degree;Professional;F;S;1;2;0;0;138050;6/03/17;1;56.86;YES
11364;Jennifer;NULL;Collins;4536 Killdeer Court;Geelong;Victoria;Australia;3220;1 (11) 500 555-0196;23/09/99;High School;Skilled Manual;F;S;0;0;0;0;54475;6/03/17;1;50.31;YES
15548;Morgan;J;Brooks;8309 Colonial Way;Woodland Hills;California;United States;91364;621-555-0156;12/09/80;High School;Manual;F;M;1;0;1;2;27869;6/03/17;0;49.02;NO
14322;Sydney;NULL;Thomas;3242 Coralie Drive;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0177;10/07/78;Bachelors;Clerical;F;S;1;1;0;0;82972;6/03/17;0;50.43;NO
15106;Shannon;R;Navarro;2403 Riverwood Circle;Peterborough;England;United Kingdom;PB12;1 (11) 500 555-0194;7/11/74;High School;Skilled Manual;M;M;1;0;0;1;52046;6/03/17;1;55.48;YES
22226;Morgan;A;Sanders;9590 Galloway Dr;Grossmont;California;United States;91941;593-555-0164;24/10/76;High School;Skilled Manual;F;M;1;1;1;2;54466;6/03/17;1;52.75;YES
22704;Bethany;B;Raje;877bis, rue des Peupliers;Paris;Seine (Paris);France;75008;1 (11) 500 555-0161;12/02/96;High School;Clerical;F;S;0;2;0;0;83118;6/03/17;0;53.95;NO
15020;Christy;NULL;Ma;9970 Loma Linda;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0132;24/10/71;High School;Skilled Manual;F;M;1;2;0;2;54011;6/03/17;0;48.52;NO
24816;Lauren;NULL;Perry;7938 Blue Ridge;Langford;British Columbia;Canada;V9;946-555-0189;19/11/89;Graduate Degree;Manual;F;M;0;0;1;1;34848;6/03/17;1;50.06;YES
26229;Cara;L;Ye;Celler Weg 2949;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0196;28/04/91;High School;Skilled Manual;F;S;0;0;0;0;52601;6/03/17;1;50.55;YES
27800;Regina;NULL;Suri;9700 Terra Grand;York;England;United Kingdom;Y024 1GF;1 (11) 500 555-0187;17/10/86;Graduate Degree;Clerical;F;S;0;1;0;0;82075;6/03/17;0;52.09;NO
14554;Isaac;NULL;Mitchell;6683 Brookside Drive;Stoke-on-Trent;England;United Kingdom;AS23;1 (11) 500 555-0169;6/07/60;Bachelors;Management;M;M;1;2;1;2;103479;6/03/17;1;50.67;YES
13901;Oscar;L;Foster;5938 Greenwood Circle;W. Linn;Oregon;United States;97068;296-555-0171;21/10/89;Graduate Degree;Management;M;M;1;1;0;1;112374;6/03/17;0;51.51;NO
13440;Sydney;A;Miller;7474 High St.;Victoria;British Columbia;Canada;V8V;134-555-0132;18/02/82;Partial College;Management;F;S;1;3;0;0;110227;6/03/17;0;51.86;NO
18563;Evan;R;Sanchez;2950 Polaris Dr.;Palo Alto;California;United States;94303;138-555-0163;8/06/89;Graduate Degree;Manual;M;M;0;1;1;2;34462;6/03/17;1;46.88;YES
29098;Jimmy;NULL;Gill;9302 Veracruz;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0136;10/04/73;Partial College;Clerical;M;M;1;2;0;2;80934;6/03/17;1;57.66;YES
17270;Jack;NULL;Parker;5659 Beauer Lane;Palo Alto;California;United States;94303;320-555-0121;2/04/78;Bachelors;Professional;M;S;1;2;0;0;135430;6/03/17;1;54.13;YES
26308;Sara;NULL;Kelly;8713 MapleView Drive;Walla Walla;Washington;United States;99362;715-555-0144;17/09/89;Bachelors;Professional;F;S;1;1;0;0;134294;6/03/17;0;56.58;NO
15985;Devin;NULL;Johnson;4167 Deercreek Ln;Spring Valley;California;United States;91977;548-555-0150;18/06/80;Bachelors;Manual;M;M;1;1;1;2;34748;6/03/17;1;50.85;YES
15186;Leah;J;Yang;8958 Las Palmas;Cloverdale;South Australia;Australia;6105;1 (11) 500 555-0191;21/07/78;Graduate Degree;Professional;F;M;1;2;0;2;131232;6/03/17;0;52.14;NO
21116;Carson;NULL;Russell;7440 Dorset Way;Billericay;England;United Kingdom;CM11;1 (11) 500 555-0118;13/12/96;High School;Manual;M;M;0;1;0;0;36201;6/03/17;0;46.89;NO
17612;Courtney;NULL;Parker;1944 Serene Court;Renton;Washington;United States;98055;266-555-0176;24/04/85;Bachelors;Skilled Manual;F;S;0;2;0;0;50942;6/03/17;0;47.94;NO
29387;Jenny;W;Cai;5, rue de Courtaboeuf;Paris;Seine (Paris);France;75007;1 (11) 500 555-0145;3/12/53;High School;Skilled Manual;F;S;1;2;1;1;55630;6/03/17;1;49.55;YES
17845;Ebony;NULL;Diaz;Erftplatz 77;München;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0130;20/08/94;Partial High School;Manual;F;S;0;0;0;0;33333;6/03/17;0;49.59;NO
25938;Marvin;NULL;Gutierrez;1538 Mt. Diablo St.;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0118;22/10/69;Partial College;Management;M;S;1;3;0;0;102379;6/03/17;1;57.69;YES
22457;Kimberly;J;Cooper;4275 Gumwood Dr;Bury;England;United Kingdom;PE17;1 (11) 500 555-0154;18/05/88;High School;Clerical;F;M;1;3;1;2;79225;6/03/17;1;51.07;YES
12391;Olivia;L;Kelly;6960 Trees Drive;Kirkby;England;United Kingdom;KB9;1 (11) 500 555-0133;24/02/92;Partial College;Clerical;F;S;0;0;0;0;85369;6/03/17;0;54.34;NO
12569;Kristin;C;Rai;4289 Wellington Avenue;Warrington;England;United Kingdom;WA3 7BH;1 (11) 500 555-0135;19/03/62;Graduate Degree;Manual;F;M;1;0;0;2;29429;6/03/17;0;45.65;NO
26033;Danny;J;Vazquez;9012 F St.;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0183;13/07/85;Bachelors;Clerical;M;S;0;0;0;0;81509;6/03/17;1;52.23;YES
13732;Julian;A;Isla;1011 Yolanda Circle;N. Vancouver;British Columbia;Canada;V7L 4J4;658-555-0153;8/04/75;Graduate Degree;Professional;F;S;1;3;0;0;132278;6/03/17;0;55.54;NO
24705;Daniel;NULL;Shimshoni;5690 Morgan Territory Rd;London;England;United Kingdom;SW8 4BG;151-555-0100;18/03/92;High School;Skilled Manual;F;S;0;2;0;0;59581;6/03/17;1;52.68;YES
27445;Shaun;S;Tang;9106 Edwards Ave.;Colma;California;United States;94014;890-555-0118;13/10/89;Graduate Degree;Clerical;M;M;1;2;1;2;78976;6/03/17;1;49.26;YES
21903;Fernando;J;Jenkins;198 Edie Ct.;Santa Cruz;California;United States;95062;208-555-0178;15/07/76;Partial College;Management;M;S;1;2;0;0;102844;6/03/17;1;61.95;YES
24243;Karen;NULL;Lin;8741 Clyde Street;Seaford;Victoria;Australia;3198;1 (11) 500 555-0123;8/07/66;Partial College;Manual;F;M;1;0;1;2;32126;6/03/17;1;48.8;YES
27203;Jennifer;J;Sanchez;2487 Riverside Drive;Portland;Oregon;United States;97205;963-555-0148;27/08/74;Partial High School;Manual;F;S;0;1;0;0;30833;6/03/17;0;48.28;NO
15686;Pedro;A;Vazquez;745 Harvey Way;London;England;United Kingdom;C2H 7AU;1 (11) 500 555-0169;3/07/64;Bachelors;Manual;M;M;1;0;1;2;33477;6/03/17;1;50.65;YES
20771;Madeline;NULL;Edwards;9062 Melrose Place;Haney;British Columbia;Canada;V2W 1W2;578-555-0134;15/12/78;Graduate Degree;Management;F;M;1;3;0;1;103449;6/03/17;1;51.83;YES
